case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,1,vib_spindle,8416,8416,9000,True,1.6560332206239958,1.5352041665601182,0.9270370590633411,ok,reverse_kurtosis_sensor_source,256,16,2,1.5,0.5,1,cast_iron,0.0
1,2,vib_spindle,8384,8384,9000,True,2.8956599083191894,2.907947399560753,1.0042434165709053,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.5,1,cast_iron,
1,3,vib_spindle,8320,8320,9000,True,3.3244195229233564,2.468207470275435,0.7424476523653885,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,1,cast_iron,
1,4,vib_spindle,8320,8320,9000,True,5.585320505611381,4.067891825631142,0.7283184235423347,ok,reverse_kurtosis_sensor_source,256,16,7,1.5,0.5,1,cast_iron,0.11
1,5,vib_spindle,8464,8464,9000,True,3.371450586985099,2.7857602063720286,0.8262794113378383,ok,reverse_kurtosis_sensor_source,256,16,11,1.5,0.5,1,cast_iron,
1,6,vib_spindle,7616,7616,9000,True,8.026179473774372,13.70806011088813,1.707918463033544,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,1,cast_iron,0.2
1,7,vib_spindle,7232,7232,9000,True,2.7806179112661273,2.2715965369050486,0.8169394751067826,ok,reverse_kurtosis_sensor_source,256,16,19,1.5,0.5,1,cast_iron,0.24
1,8,vib_spindle,7904,7904,9000,True,17.054988324982364,70.9116124179279,4.157822395811237,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.29
1,9,vib_spindle,7968,7968,9000,True,72.4749581304355,168.11942644356807,2.3196898733066624,ok,reverse_kurtosis_sensor_source,256,16,26,1.5,0.5,1,cast_iron,0.28
1,10,vib_spindle,7440,7440,9000,True,5.506036716973039,5.064370421475563,0.919785079866705,ok,reverse_kurtosis_sensor_source,256,16,29,1.5,0.5,1,cast_iron,0.29
1,11,vib_spindle,8368,8368,9000,True,28.265219203952142,41.77364507497351,1.4779168975666144,ok,reverse_kurtosis_sensor_source,256,16,32,1.5,0.5,1,cast_iron,0.38
1,12,vib_spindle,8336,8336,9000,True,2.6551393564733847,1.6501116057911651,0.6214783422819,ok,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,vib_spindle,7904,7904,9000,True,1.9719052230578313,0.9792457836782282,0.49659880821135055,ok,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,vib_spindle,7472,7472,9000,True,2.7509920700775736,1.898131634897558,0.6899807729512222,ok,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
1,15,vib_spindle,7552,7552,9000,True,1.6460003329072908,1.0928271216111727,0.6639288581912328,ok,reverse_kurtosis_sensor_source,256,16,44,1.5,0.5,1,cast_iron,0.5
1,16,vib_spindle,7328,7328,9000,True,1.6629324888588104,0.700352503436288,0.42115510288408814,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,
1,17,vib_spindle,8480,8480,9000,True,2.273416922502619,0.8875837631558693,0.39041838492894104,ok,reverse_kurtosis_sensor_source,256,16,48,1.5,0.5,1,cast_iron,0.44
2,1,vib_spindle,9000,9000,9000,False,0.0,0.0,0.0,threshold_exceeded,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.08
2,2,vib_spindle,8384,8384,9000,True,2.562604929922376,2.2884771103586803,0.8930276702563895,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,1,cast_iron,0.14
2,3,vib_spindle,7984,7984,9000,True,3.4582397858756946,3.1024609126432923,0.8971213983804855,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,0.14
2,4,vib_spindle,8464,8464,9000,True,2.021931698899074,1.5432444730791217,0.7632525242654755,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,vib_spindle,7584,7584,9000,True,37.232075455944,101.80376127691083,2.734302614887425,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,vib_spindle,8544,8544,9000,True,37.275455115837794,118.07124940714516,3.1675334087856957,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,vib_spindle,7696,7696,9000,True,38.47274516445747,103.02578109730932,2.6778900402576373,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,vib_spindle,8608,8608,9000,True,10.754595967297682,30.956932450147892,2.878484002957455,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,vib_spindle,7760,7760,9000,True,31.429650096589498,50.051003164009494,1.5924772630354294,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,vib_spindle,8384,8384,9000,True,1.444538897460936,1.5512961517608126,1.0739040357349179,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,vib_spindle,7888,7888,9000,True,3.3183953082629976,1.8118522154445384,0.5460025244519852,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,vib_spindle,8464,8464,9000,True,490.22182251716174,274.7084860457142,0.5603758817481181,ok,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,vib_spindle,6288,6288,9000,True,5.700793632431871,4.857697035663578,0.8521089077882754,ok,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,vib_spindle,8320,8320,9000,True,2.288435691190082,2.0714563234607706,0.9051844154647137,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
3,1,vib_spindle,8544,8544,9000,True,4.430990580953061,3.7381406529300056,0.8436354319944275,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.25,1,cast_iron,0.0
3,2,vib_spindle,8560,8560,9000,True,3.6305808345203068,3.005441150703727,0.8278127626642399,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.13
3,3,vib_spindle,7616,7616,9000,True,4.356971417752097,2.801396040362921,0.6429686522487897,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.25,1,cast_iron,0.13
3,5,vib_spindle,8064,8064,9000,True,6.177435420328538,3.175469625522611,0.5140433544746876,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.17
3,6,vib_spindle,6592,6592,9000,True,2.2311700939641868,1.8133584554815705,0.812738777910693,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.19
3,7,vib_spindle,8032,8032,9000,True,4.070532858542118,3.3262959414765674,0.8171647440438121,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.2
3,8,vib_spindle,7712,7712,9000,True,2.2003808057639582,2.6114088276262115,1.186798585400924,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.23
3,9,vib_spindle,7184,7184,9000,True,8.327948039963102,5.525024395663046,0.6634316603732313,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
3,10,vib_spindle,7568,7568,9000,True,5.213476421556639,3.7738548360360173,0.7238653310920713,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
3,11,vib_spindle,6864,6864,9000,True,2.1238739365825747,1.9378801816329139,0.9124271211449307,ok,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.28
3,12,vib_spindle,6640,6640,9000,True,3.912644686298217,3.0711360385895485,0.7849258710714315,ok,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.33
3,14,vib_spindle,6816,6816,9000,True,4.5937880139871705,3.3636473824755218,0.7322165002453946,ok,reverse_kurtosis_sensor_source,256,16,69,0.75,0.25,1,cast_iron,0.36
3,15,vib_spindle,5952,5952,9000,True,2.296868695142162,2.581725412128971,1.124019591362353,ok,reverse_kurtosis_sensor_source,256,16,75,0.75,0.25,1,cast_iron,0.44
3,16,vib_spindle,7344,7344,9000,True,4.117300408560404,2.7365175169268987,0.6646387791459678,ok,reverse_kurtosis_sensor_source,256,16,81,0.75,0.25,1,cast_iron,0.55
4,1,vib_spindle,6416,6416,9000,True,3.861826913778724,1.9749734543467674,0.5114091072534455,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.25,1,cast_iron,0.08
4,2,vib_spindle,7248,7248,9000,True,2.2342414253850507,2.214007609430409,0.9909437647485257,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.13
4,3,vib_spindle,8544,8544,9000,True,3.0626485369725565,1.6152197982926282,0.5273931300932815,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.2
4,4,vib_spindle,7520,7520,9000,True,1.568381884793563,1.3785889456955722,0.8789880570926509,ok,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.31
4,5,vib_spindle,5904,5904,9000,True,5.858697143679169,3.4465777679355014,0.5882839961522992,ok,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.35
4,6,vib_spindle,6304,6304,9000,True,2.257123422324825,1.7039492674323071,0.7549207325468235,ok,reverse_kurtosis_sensor_source,256,16,34,1.5,0.25,1,cast_iron,0.4
4,7,vib_spindle,6752,6752,9000,True,6.311717163409771,4.518182672992835,0.7158404846115873,ok,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.49
5,1,vib_spindle,7872,7872,9000,True,3.859123055871647,2.7004700104030412,0.6997626070229668,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.5,2,steel,0.0
5,2,vib_spindle,8448,8448,9000,True,34.49594541052682,33.47106726254104,0.9702898953536863,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,2,steel,0.16
5,3,vib_spindle,7600,7600,9000,True,5.105556412002871,4.322033209518975,0.8465351982700684,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,2,steel,0.29
5,4,vib_spindle,8512,8512,9000,True,12.647811397889077,12.392524033930872,0.979815688585184,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,2,steel,0.44
