case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,1,smcAC,7856,7856,9000,True,1.689100037324376,2.371149975615893,1.4037948749147096,ok,reverse_kurtosis_sensor_source,256,16,2,1.5,0.5,1,cast_iron,0.0
1,2,smcAC,7632,7632,9000,True,1.3634187300541625,2.2570240133713395,1.6554151440183857,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.5,1,cast_iron,
1,3,smcAC,7728,7728,9000,True,1.1587436312064814,2.3977693096832744,2.069283700990497,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,1,cast_iron,
1,4,smcAC,7488,7488,9000,True,1.209970741965631,2.6154023780073152,2.161541835100336,ok,reverse_kurtosis_sensor_source,256,16,7,1.5,0.5,1,cast_iron,0.11
1,5,smcAC,7584,7584,9000,True,1.463421997555678,2.925406927657411,1.9990180088465195,ok,reverse_kurtosis_sensor_source,256,16,11,1.5,0.5,1,cast_iron,
1,6,smcAC,7696,7696,9000,True,1.1391447585815098,1.5506389918230408,1.3612308533577366,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,1,cast_iron,0.2
1,7,smcAC,7664,7664,9000,True,1.5256582097065472,1.7920300073206485,1.1745946739039348,ok,reverse_kurtosis_sensor_source,256,16,19,1.5,0.5,1,cast_iron,0.24
1,8,smcAC,7872,7872,9000,True,1.045908059173185,1.0623809239523327,1.015749821060872,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.29
1,9,smcAC,7216,7216,9000,True,1.1276956788263817,1.1328728688309528,1.0045909460332698,ok,reverse_kurtosis_sensor_source,256,16,26,1.5,0.5,1,cast_iron,0.28
1,10,smcAC,7120,7120,9000,True,2.1757099773908832,1.6662719778296458,0.7658520644491724,ok,reverse_kurtosis_sensor_source,256,16,29,1.5,0.5,1,cast_iron,0.29
1,11,smcAC,8432,8432,9000,True,1.256551585025267,0.835038566471237,0.6645477801479907,ok,reverse_kurtosis_sensor_source,256,16,32,1.5,0.5,1,cast_iron,0.38
1,12,smcAC,8288,8288,9000,True,1.253311771849834,1.5035754868812305,1.199681931225113,ok,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,smcAC,8016,8016,9000,True,1.2872262893659183,1.6943524700943613,1.3162817478873152,ok,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,smcAC,8144,8144,9000,True,1.1754581278050278,1.1341547031246717,0.9648618494317116,ok,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
1,15,smcAC,8352,8352,9000,True,1.8106876893547879,1.6872267904500762,0.9318154645705269,ok,reverse_kurtosis_sensor_source,256,16,44,1.5,0.5,1,cast_iron,0.5
1,16,smcAC,8192,8192,9000,True,1.7499070623747561,1.7179847043566783,0.9817576837614983,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,
1,17,smcAC,7568,7568,9000,True,1.879859337807646,1.4923063428710743,0.7938393649226816,ok,reverse_kurtosis_sensor_source,256,16,48,1.5,0.5,1,cast_iron,0.44
2,1,smcAC,9000,9000,9000,False,0.0,0.0,0.0,threshold_exceeded,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.08
2,2,smcAC,7664,7664,9000,True,1.5170143526310418,1.4449168026280612,0.952474048858236,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,1,cast_iron,0.14
2,3,smcAC,6928,6928,9000,True,1.457177987126808,2.3825792358270643,1.6350639776843319,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,0.14
2,4,smcAC,7520,7520,9000,True,1.2818945018408694,1.6605884362367749,1.295417394996857,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,smcAC,8560,8560,9000,True,1.1516551198449065,2.1471350493822388,1.8643906603482487,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,smcAC,8528,8528,9000,True,1.1452510304720838,1.7325941814625958,1.5128510128886399,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,smcAC,8016,8016,9000,True,1.1645803304916096,2.073667404750156,1.7806134540101881,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,smcAC,9000,9000,9000,False,0.9548841940548025,1.9527923677938255,2.0450567513329228,no_exit,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,smcAC,8416,8416,9000,True,1.243317156377695,1.983169274279398,1.595063065047666,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,smcAC,8464,8464,9000,True,1.6156038654758764,3.361176933893159,2.0804462069676393,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,smcAC,7488,7488,9000,True,1.1149940360764008,2.108282099188157,1.8908460771736177,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,smcAC,9000,9000,9000,False,0.8463584018461235,1.8584143201685501,2.1957770090236335,no_exit,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,smcAC,8528,8528,9000,True,1.0420808265627757,1.8318328052022408,1.7578605790525481,ok,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,smcAC,9000,9000,9000,False,0.7956546633167051,1.2734024771053316,1.600446193322525,no_exit,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
