case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,1,smcDC,7520,7520,9000,True,1.0635276977260746,1.7077131809513604,1.6057063531129026,ok,reverse_kurtosis_sensor_source,256,16,2,1.5,0.5,1,cast_iron,0.0
1,2,smcDC,7456,7456,9000,True,1.2553666966216903,3.0032480808546316,2.392327348602921,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.5,1,cast_iron,
1,3,smcDC,7280,7280,9000,True,1.1446229911648351,1.9219478232242848,1.6791099235803868,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,1,cast_iron,
1,4,smcDC,7008,7008,9000,True,1.6927826840531732,2.6761394410335715,1.5809113988714552,ok,reverse_kurtosis_sensor_source,256,16,7,1.5,0.5,1,cast_iron,0.11
1,5,smcDC,7280,7280,9000,True,1.7784027381768353,3.275725078218231,1.8419478377404135,ok,reverse_kurtosis_sensor_source,256,16,11,1.5,0.5,1,cast_iron,
1,6,smcDC,7248,7248,9000,True,1.2017006835095847,2.302744756250592,1.9162382012833594,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,1,cast_iron,0.2
1,7,smcDC,7136,7136,9000,True,3.021910189807685,6.935625962721193,2.2951131989662326,ok,reverse_kurtosis_sensor_source,256,16,19,1.5,0.5,1,cast_iron,0.24
1,8,smcDC,7216,7216,9000,True,31.95662273593645,5.502515747326929,0.17218702341493622,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.29
1,9,smcDC,7152,7152,9000,True,19.350516746996853,6.100267747042764,0.31525089623098357,ok,reverse_kurtosis_sensor_source,256,16,26,1.5,0.5,1,cast_iron,0.28
1,10,smcDC,6992,6992,9000,True,45.99741508269495,15.328930609449182,0.3332563489023148,ok,reverse_kurtosis_sensor_source,256,16,29,1.5,0.5,1,cast_iron,0.29
1,11,smcDC,7104,7104,9000,True,23.438512601911036,3.801472487768595,0.16218915220052005,ok,reverse_kurtosis_sensor_source,256,16,32,1.5,0.5,1,cast_iron,0.38
1,12,smcDC,7680,7680,9000,True,38.02649990647331,8.551056256882024,0.2248709788667228,ok,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,smcDC,7472,7472,9000,True,25.146984361967057,5.356924184888526,0.21302451648895634,ok,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,smcDC,7392,7392,9000,True,27.377175530780885,7.69918172584256,0.28122629805835114,ok,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
1,15,smcDC,7440,7440,9000,True,63.83470358962538,17.21213724409529,0.2696360486716324,ok,reverse_kurtosis_sensor_source,256,16,44,1.5,0.5,1,cast_iron,0.5
1,16,smcDC,7264,7264,9000,True,47.09482982567435,15.841159422802239,0.33636727176619147,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,
1,17,smcDC,7024,7024,9000,True,68.71766663975647,14.56169233675908,0.21190609414938608,ok,reverse_kurtosis_sensor_source,256,16,48,1.5,0.5,1,cast_iron,0.44
2,1,smcDC,9000,9000,9000,False,0.0,0.0,0.0,threshold_exceeded,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.08
2,2,smcDC,7152,7152,9000,True,4.540856724925752,12.612424924031297,2.7775430250407167,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,1,cast_iron,0.14
2,3,smcDC,6704,6704,9000,True,4.641126072008339,11.056309953136932,2.382247278266227,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,0.14
2,4,smcDC,7312,7312,9000,True,1.8603771728504368,8.47122297752716,4.553497592397268,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,smcDC,7136,7136,9000,True,6.127518002138857,21.319681162925704,3.47933390901141,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,smcDC,7040,7040,9000,True,3.4234240566159753,21.720915335736564,6.344792516648981,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,smcDC,7104,7104,9000,True,3.342876350239852,19.460779734598034,5.821567325754772,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,smcDC,7040,7040,9000,True,2.3471240823129764,14.523009086296756,6.1875761898291675,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,smcDC,6992,6992,9000,True,2.082645439936597,6.147278922091403,2.9516684905696025,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,smcDC,8048,8048,9000,True,2.5370809413555926,15.866043292457215,6.253660667198604,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,smcDC,7104,7104,9000,True,2.43480783131697,5.818746190058823,2.3898174283877958,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,smcDC,6944,6944,9000,True,3.3009340681217374,14.442548246777688,4.375291341396689,ok,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,smcDC,6752,6752,9000,True,3.877854462478808,358.2722292716111,92.38929225894464,ok,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,smcDC,7856,7856,9000,True,9.555910102154591,94.01656981722236,9.83857830516998,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
3,1,smcDC,7680,7680,9000,True,1.1268913479166809,2.6486332722137496,2.350389216413129,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.25,1,cast_iron,0.0
3,2,smcDC,9000,9000,9000,False,0.6698237944390308,2.1724683980636357,3.2433431241157704,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.13
3,3,smcDC,9000,9000,9000,False,0.5896585959513085,1.2367236515668671,2.097355418979427,no_exit,reverse_kurtosis_sensor_source,256,16,9,0.75,0.25,1,cast_iron,0.13
3,5,smcDC,9000,9000,9000,False,0.9758288805295985,1.4757952950896307,1.512350499697976,no_exit,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.17
3,6,smcDC,7056,7056,9000,True,1.0060280470910157,2.3404261223593696,2.326402458784158,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.25,1,cast_iron,0.19
3,7,smcDC,9000,9000,9000,False,0.9611111852069837,2.108970998835641,2.19430491632505,no_exit,reverse_kurtosis_sensor_source,256,16,33,0.75,0.25,1,cast_iron,0.2
3,8,smcDC,9000,9000,9000,False,0.7243867357723455,1.5855104217405722,2.1887623605495303,no_exit,reverse_kurtosis_sensor_source,256,16,39,0.75,0.25,1,cast_iron,0.23
3,9,smcDC,9000,9000,9000,False,0.5403023850471572,1.223137993746815,2.26380269196761,no_exit,reverse_kurtosis_sensor_source,256,16,45,0.75,0.25,1,cast_iron,0.23
3,10,smcDC,8416,8416,9000,True,1.0938097964924962,2.5417189459747864,2.3237302811916525,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.25,1,cast_iron,0.26
3,11,smcDC,9000,9000,9000,False,0.7095372292902709,1.6629412839869613,2.343698421081643,no_exit,reverse_kurtosis_sensor_source,256,16,57,0.75,0.25,1,cast_iron,0.28
3,12,smcDC,9000,9000,9000,False,0.8034644613265598,1.8926697779758686,2.3556359603636645,no_exit,reverse_kurtosis_sensor_source,256,16,63,0.75,0.25,1,cast_iron,0.33
3,14,smcDC,9000,9000,9000,False,0.4590745249033034,1.243453293262976,2.70860878966096,no_exit,reverse_kurtosis_sensor_source,256,16,69,0.75,0.25,1,cast_iron,0.36
3,15,smcDC,9000,9000,9000,False,0.6700617225178495,1.7713899977454963,2.643622129448887,no_exit,reverse_kurtosis_sensor_source,256,16,75,0.75,0.25,1,cast_iron,0.44
3,16,smcDC,8416,8416,9000,True,1.1495677259035897,3.310045064472043,2.879382388600996,ok,reverse_kurtosis_sensor_source,256,16,81,0.75,0.25,1,cast_iron,0.55
4,1,smcDC,9000,9000,9000,False,0.6465462097702135,2.387714702895832,3.6930302379218864,no_exit,reverse_kurtosis_sensor_source,256,16,3,1.5,0.25,1,cast_iron,0.08
4,2,smcDC,9000,9000,9000,False,0.6274423194166656,1.3325522712732012,2.1237844978506555,no_exit,reverse_kurtosis_sensor_source,256,16,9,1.5,0.25,1,cast_iron,0.13
4,3,smcDC,9000,9000,9000,False,0.5522118478920036,1.7896110810059083,3.2408052957156963,no_exit,reverse_kurtosis_sensor_source,256,16,15,1.5,0.25,1,cast_iron,0.2
4,4,smcDC,9000,9000,9000,False,0.6698124557491173,1.8920859933595118,2.8247996541699654,no_exit,reverse_kurtosis_sensor_source,256,16,21,1.5,0.25,1,cast_iron,0.31
4,5,smcDC,9000,9000,9000,False,0.5675104847019455,1.6376983029485823,2.8857586724730346,no_exit,reverse_kurtosis_sensor_source,256,16,27,1.5,0.25,1,cast_iron,0.35
4,6,smcDC,9000,9000,9000,False,0.4130311921254327,0.8118105659090314,1.9654945713206111,no_exit,reverse_kurtosis_sensor_source,256,16,34,1.5,0.25,1,cast_iron,0.4
4,7,smcDC,9000,9000,9000,False,0.46796853246544046,1.0649229264976594,2.2756293481674135,no_exit,reverse_kurtosis_sensor_source,256,16,39,1.5,0.25,1,cast_iron,0.49
5,1,smcDC,6832,6832,9000,True,2.346739155018919,7.941752617477524,3.3841650447133538,ok,reverse_kurtosis_sensor_source,256,16,0,1.5,0.5,2,steel,0.0
5,2,smcDC,6928,6928,9000,True,18.32665460439443,426.99951350635746,23.299370382849453,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,2,steel,0.16
5,3,smcDC,7024,7024,9000,True,91.0598038970725,421.2617310137865,4.626209512705075,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,2,steel,0.29
5,4,smcDC,7072,7072,9000,True,28.07952205961556,12.856833101297196,0.457872219974856,ok,reverse_kurtosis_sensor_source,256,16,9,1.5,0.5,2,steel,0.44
5,5,smcDC,7008,7008,9000,True,32.152313808861855,5.160738430222802,0.1605090837589499,ok,reverse_kurtosis_sensor_source,256,16,12,1.5,0.5,2,steel,0.53
5,6,smcDC,7136,7136,9000,True,53.88915203113391,18.371141562904853,0.3409061169163921,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,2,steel,0.74
7,1,smcDC,9000,9000,9000,False,0.6159624245513652,1.3734616090675116,2.229781483939143,no_exit,reverse_kurtosis_sensor_source,256,16,1,0.75,0.25,2,steel,0.0
7,2,smcDC,9000,9000,9000,False,0.7224207128659548,1.7268717991074365,2.3903963000395523,no_exit,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,2,steel,0.09
7,3,smcDC,9000,9000,9000,False,0.7155289803959056,2.3043515698311148,3.2204867069889893,no_exit,reverse_kurtosis_sensor_source,256,16,6,0.75,0.25,2,steel,0.13
7,4,smcDC,9000,9000,9000,False,0.5061661883226807,1.578917177262863,3.1193651683739057,no_exit,reverse_kurtosis_sensor_source,256,16,10,0.75,0.25,2,steel,0.22
7,5,smcDC,9000,9000,9000,False,0.4164904700489529,1.47768382255602,3.5479414988341067,no_exit,reverse_kurtosis_sensor_source,256,16,13,0.75,0.25,2,steel,0.24
7,6,smcDC,9000,9000,9000,False,0.49751583044686165,2.6814235081422066,5.3896244984472,no_exit,reverse_kurtosis_sensor_source,256,16,15,0.75,0.25,2,steel,0.34
7,7,smcDC,9000,9000,9000,False,0.26919845340019294,1.7516965300379626,6.507082443871269,no_exit,reverse_kurtosis_sensor_source,256,16,19,0.75,0.25,2,steel,0.46
7,8,smcDC,9000,9000,9000,False,0.35343662811359644,1.9507259011780278,5.519308826561973,no_exit,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,2,steel,
8,1,smcDC,6944,6944,9000,True,4.952208813873603,23.03182936895505,4.650819509958158,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.5,2,steel,0.0
8,2,smcDC,6960,6960,9000,True,4.1571226096246985,26.628181415857462,6.405435662206093,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,2,steel,0.18
8,3,smcDC,6928,6928,9000,True,3.2602281605637202,33.5712657091297,10.297213586217747,ok,reverse_kurtosis_sensor_source,256,16,6,0.75,0.5,2,steel,0.3
8,4,smcDC,6960,6960,9000,True,3.8421921425923333,40.378112683258976,10.50913415694301,ok,reverse_kurtosis_sensor_source,256,16,8,0.75,0.5,2,steel,
8,5,smcDC,7008,7008,9000,True,2.726805620659314,34.095084337082234,12.503672457898068,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,2,steel,0.44
8,6,smcDC,6896,6896,9000,True,4.798587325887565,49.560944608057426,10.328236466736726,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,2,steel,0.62
9,1,smcDC,6832,6832,9000,True,3.675925749697266,11.646332312803924,3.168271914567206,ok,reverse_kurtosis_sensor_source,256,16,1,1.5,0.5,1,cast_iron,0.0
9,2,smcDC,6880,6880,9000,True,1.5501759846994163,4.861365294312577,3.136008648239806,ok,reverse_kurtosis_sensor_source,256,16,3,1.5,0.5,1,cast_iron,0.1
