case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,1,AE_spindle,7824,7824,9000,True,5.744565099763049,1.2694596484591638,0.22098446556133236,ok,reverse_kurtosis_sensor_source,256,16,2,1.5,0.5,1,cast_iron,0.0
1,2,AE_spindle,7968,7968,9000,True,8.483047767220503,2.3629984012226126,0.2785553572319885,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.5,1,cast_iron,
1,3,AE_spindle,8000,8000,9000,True,17.393510519230713,4.228691906420195,0.2431189437996114,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,1,cast_iron,
1,4,AE_spindle,5968,5968,9000,True,9.122478105841271,2.4792502812585835,0.2717737716094881,ok,reverse_kurtosis_sensor_source,256,16,7,1.5,0.5,1,cast_iron,0.11
1,5,AE_spindle,7712,7712,9000,True,13.792646497226587,4.768986897493779,0.3457630048329688,ok,reverse_kurtosis_sensor_source,256,16,11,1.5,0.5,1,cast_iron,
1,6,AE_spindle,7472,7472,9000,True,3.328116292748538,1.0590897764395701,0.31822499073840615,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,1,cast_iron,0.2
1,7,AE_spindle,7344,7344,9000,True,7.984456754626555,2.2429600809864905,0.2809158030292836,ok,reverse_kurtosis_sensor_source,256,16,19,1.5,0.5,1,cast_iron,0.24
1,8,AE_spindle,7568,7568,9000,True,14.701540920953102,4.4647854557066955,0.3036950670476073,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.29
1,9,AE_spindle,7472,7472,9000,True,5.7363282214946265,2.274338220510186,0.3964797920701721,ok,reverse_kurtosis_sensor_source,256,16,26,1.5,0.5,1,cast_iron,0.28
1,10,AE_spindle,8544,8544,9000,True,75.56531941908186,22.850572424386414,0.30239496901458995,ok,reverse_kurtosis_sensor_source,256,16,29,1.5,0.5,1,cast_iron,0.29
1,11,AE_spindle,7472,7472,9000,True,45.73912995503637,19.48254575118316,0.425949198646534,ok,reverse_kurtosis_sensor_source,256,16,32,1.5,0.5,1,cast_iron,0.38
1,12,AE_spindle,7760,7760,9000,True,5.8383172952957745,1.71473614875784,0.29370382972053455,ok,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,AE_spindle,7536,7536,9000,True,9.307138759042477,3.928993084905827,0.4221483300739718,ok,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,AE_spindle,7456,7456,9000,True,11.312019473428833,4.627059345043975,0.4090391955124646,ok,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
1,15,AE_spindle,7936,7936,9000,True,9.441693716564375,4.116332789684376,0.4359739802248932,ok,reverse_kurtosis_sensor_source,256,16,44,1.5,0.5,1,cast_iron,0.5
