case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,1,vib_table,7472,7472,9000,True,3.2664751234544522,0.6420406117611872,0.1965545695259826,ok,reverse_kurtosis_sensor_source,256,16,2,1.5,0.5,1,cast_iron,0.0
1,2,vib_table,7456,7456,9000,True,3.6806210454187127,1.1319889351089385,0.3075537853901722,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.5,1,cast_iron,
1,3,vib_table,7408,7408,9000,True,2.446727565144768,0.7394879436208008,0.3022355059683975,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,1,cast_iron,
1,4,vib_table,8576,8576,9000,True,8.970295027984188,2.0947704919679238,0.23352303189850512,ok,reverse_kurtosis_sensor_source,256,16,7,1.5,0.5,1,cast_iron,0.11
1,5,vib_table,7456,7456,9000,True,4.508330095531435,1.3509422875800028,0.2996546967389369,ok,reverse_kurtosis_sensor_source,256,16,11,1.5,0.5,1,cast_iron,
1,6,vib_table,8560,8560,9000,True,4.308257906034583,1.5001655268384178,0.34820699214242157,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,1,cast_iron,0.2
1,7,vib_table,8592,8592,9000,True,5.64279561497187,1.8725864577904088,0.3318543831033478,ok,reverse_kurtosis_sensor_source,256,16,19,1.5,0.5,1,cast_iron,0.24
1,8,vib_table,8496,8496,9000,True,18.165574972336522,5.102953648956179,0.28091341213856735,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.29
1,9,vib_table,8368,8368,9000,True,4.735354368692901,1.7558024739432487,0.3707858667445763,ok,reverse_kurtosis_sensor_source,256,16,26,1.5,0.5,1,cast_iron,0.28
1,10,vib_table,8336,8336,9000,True,27.73893470972564,14.74264763481467,0.5314785080631796,ok,reverse_kurtosis_sensor_source,256,16,29,1.5,0.5,1,cast_iron,0.29
1,11,vib_table,8576,8576,9000,True,5.167314434980934,2.18073494701253,0.42202482052273427,ok,reverse_kurtosis_sensor_source,256,16,32,1.5,0.5,1,cast_iron,0.38
1,12,vib_table,5712,5712,9000,True,4.503853483719098,1.5945417787454943,0.354039443002547,ok,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,vib_table,8576,8576,9000,True,8.210785144377857,3.2858697514237685,0.40018946953757284,ok,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,vib_table,8432,8432,9000,True,3.3233879083750764,0.9926615830032838,0.2986896535605765,ok,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
1,15,vib_table,8384,8384,9000,True,6.032165596992837,1.4885345774159648,0.24676619921575077,ok,reverse_kurtosis_sensor_source,256,16,44,1.5,0.5,1,cast_iron,0.5
1,16,vib_table,8528,8528,9000,True,2.622732440873016,0.3979360108775045,0.1517257363631125,ok,reverse_kurtosis_sensor_source,256,16,46,1.5,0.5,1,cast_iron,
1,17,vib_table,6320,6320,9000,True,2.875414298208042,0.3492910998538496,0.12147505146255007,ok,reverse_kurtosis_sensor_source,256,16,48,1.5,0.5,1,cast_iron,0.44
2,1,vib_table,9000,9000,9000,False,0.0,0.0,0.0,threshold_exceeded,reverse_kurtosis_sensor_source,256,16,3,0.75,0.5,1,cast_iron,0.08
2,2,vib_table,8576,8576,9000,True,22.704711480120814,7.421659355086228,0.32687750124292847,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.5,1,cast_iron,0.14
2,3,vib_table,8128,8128,9000,True,16.912274848496377,4.5321062512568595,0.2679773295928244,ok,reverse_kurtosis_sensor_source,256,16,12,0.75,0.5,1,cast_iron,0.14
2,4,vib_table,7376,7376,9000,True,4.322157534472993,0.8853345589415116,0.20483625408742523,ok,reverse_kurtosis_sensor_source,256,16,15,0.75,0.5,1,cast_iron,0.14
2,5,vib_table,8464,8464,9000,True,9.62110005853919,2.655326065309707,0.2759898607377393,ok,reverse_kurtosis_sensor_source,256,16,22,0.75,0.5,1,cast_iron,0.15
2,6,vib_table,8560,8560,9000,True,4.381125324749968,0.9920273425256422,0.22643208513508484,ok,reverse_kurtosis_sensor_source,256,16,24,0.75,0.5,1,cast_iron,
2,7,vib_table,8352,8352,9000,True,7.268784781002988,2.8117718382189936,0.38682832453098726,ok,reverse_kurtosis_sensor_source,256,16,27,0.75,0.5,1,cast_iron,0.18
2,8,vib_table,8176,8176,9000,True,6.3631674374996425,1.8508643017255317,0.2908715384120792,ok,reverse_kurtosis_sensor_source,256,16,33,0.75,0.5,1,cast_iron,0.22
2,9,vib_table,8240,8240,9000,True,4.15457022784305,0.9423654702487306,0.2268262223440206,ok,reverse_kurtosis_sensor_source,256,16,39,0.75,0.5,1,cast_iron,0.26
2,10,vib_table,8352,8352,9000,True,3.0409302090667176,0.6968654699495482,0.2291619412601975,ok,reverse_kurtosis_sensor_source,256,16,45,0.75,0.5,1,cast_iron,0.31
2,11,vib_table,8256,8256,9000,True,6.455470840178239,1.5553684861531472,0.2409380391692308,ok,reverse_kurtosis_sensor_source,256,16,51,0.75,0.5,1,cast_iron,0.38
2,12,vib_table,8256,8256,9000,True,10.377253234334423,2.8785519407754907,0.27739054601087204,ok,reverse_kurtosis_sensor_source,256,16,59,0.75,0.5,1,cast_iron,0.43
2,13,vib_table,8256,8256,9000,True,6.608037214128243,2.258592507051809,0.34179476202347076,ok,reverse_kurtosis_sensor_source,256,16,66,0.75,0.5,1,cast_iron,0.48
2,14,vib_table,6592,6592,9000,True,4.6333220362985035,1.1585018943229697,0.25003698971113336,ok,reverse_kurtosis_sensor_source,256,16,72,0.75,0.5,1,cast_iron,0.55
3,1,vib_table,8080,8080,9000,True,2.429368289520252,0.6408790065552347,0.2638047962169479,ok,reverse_kurtosis_sensor_source,256,16,0,0.75,0.25,1,cast_iron,0.0
3,2,vib_table,7392,7392,9000,True,2.9137912828863026,0.905246697152523,0.31067657538356785,ok,reverse_kurtosis_sensor_source,256,16,3,0.75,0.25,1,cast_iron,0.13
3,3,vib_table,6112,6112,9000,True,2.8003708693370974,0.46570526499779696,0.16630128176745324,ok,reverse_kurtosis_sensor_source,256,16,9,0.75,0.25,1,cast_iron,0.13
3,5,vib_table,7408,7408,9000,True,5.037331830635074,0.8146606807643574,0.16172464077209958,ok,reverse_kurtosis_sensor_source,256,16,21,0.75,0.25,1,cast_iron,0.17
