case,run,idx_noload_end,idx_start,idx_end,index_fixed,signal_length,status,note,time,DOC,feed,material_name,updated_at,idx_exit_start,has_exit,exit_confidence,idx_end_peng,exit_source
1,1,1286,2639,7856,7639,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",2,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7856,True,3.031617590630038,7639,reverse_kurtosis_smcAC
1,2,1209,2554,7632,7554,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",4,1.5,0.5,cast_iron,2026-06-08T20:13:39.635360+09:00,7632,True,2.4822898191567284,7554,reverse_kurtosis_smcAC
1,3,953,2295,7728,7295,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",6,1.5,0.5,cast_iron,2026-06-08T20:13:40.041038+09:00,7728,True,2.2074012641813097,7295,reverse_kurtosis_smcAC
1,4,760,2224,7488,7224,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",7,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7488,True,2.3927145510857537,7224,reverse_kurtosis_smcAC
1,5,1112,2496,7584,7496,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=5000,merge_gap=32,fallback=False)",11,1.5,0.5,cast_iron,2026-06-08T20:13:40.439917+09:00,7584,True,2.809361366585696,7496,reverse_kurtosis_smcAC
1,6,1004,2448,7696,7448,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=5000,merge_gap=32,fallback=False)",15,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7696,True,2.0636174187453924,7448,reverse_kurtosis_smcAC
1,7,902,2375,7664,7375,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=5000,merge_gap=32,fallback=False)",19,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7664,True,3.0322904541396953,7375,reverse_kurtosis_smcAC
1,8,944,2165,7872,7165,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",22,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7872,True,1.9549260198543181,7165,reverse_kurtosis_smcAC
1,9,903,2060,7216,7060,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",26,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7216,True,2.1493169011553834,7060,reverse_kurtosis_smcAC
1,10,645,1689,7120,6689,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=5000,merge_gap=32,fallback=False)",29,1.5,0.5,cast_iron,2026-05-28T16:20:56.557221+09:00,7120,True,4.481506545151211,6689,reverse_kurtosis_smcAC
