case,run,sensor,idx_exit_start,idx_end,signal_length,has_exit,exit_confidence,score,threshold,segment_status,method,detection_window,detection_hop,time,DOC,feed,material,material_name,VB
1,1,smcAC,7856,7856,9000,True,3.031617590630038,2.371149975615893,0.7821401956966754,ok,reverse_kurtosis_sensor_source,256,16,2,1.5,0.5,1,cast_iron,0.0
1,2,smcAC,7632,7632,9000,True,2.4822898191567284,2.2570240133713395,0.9092508038145211,ok,reverse_kurtosis_sensor_source,256,16,4,1.5,0.5,1,cast_iron,
1,3,smcAC,7728,7728,9000,True,2.2074012641813097,2.3977693096832744,1.0862407975336381,ok,reverse_kurtosis_sensor_source,256,16,6,1.5,0.5,1,cast_iron,
1,4,smcAC,7488,7488,9000,True,2.3927145510857537,2.6154023780073152,1.0930691155023562,ok,reverse_kurtosis_sensor_source,256,16,7,1.5,0.5,1,cast_iron,0.11
1,5,smcAC,7584,7584,9000,True,2.809361366585696,2.925406927657411,1.0413067405457843,ok,reverse_kurtosis_sensor_source,256,16,11,1.5,0.5,1,cast_iron,
1,6,smcAC,7696,7696,9000,True,2.0636174187453924,1.5506389918230408,0.7514178634737982,ok,reverse_kurtosis_sensor_source,256,16,15,1.5,0.5,1,cast_iron,0.2
1,7,smcAC,7664,7664,9000,True,3.0322904541396953,1.7920300073206485,0.5909823067480655,ok,reverse_kurtosis_sensor_source,256,16,19,1.5,0.5,1,cast_iron,0.24
1,8,smcAC,7872,7872,9000,True,1.9549260198543181,1.0623809239523327,0.5434379169138824,ok,reverse_kurtosis_sensor_source,256,16,22,1.5,0.5,1,cast_iron,0.29
1,9,smcAC,7216,7216,9000,True,2.1493169011553834,1.1328728688309528,0.5270850790871361,ok,reverse_kurtosis_sensor_source,256,16,26,1.5,0.5,1,cast_iron,0.28
1,10,smcAC,7120,7120,9000,True,4.481506545151211,1.6662719778296458,0.3718106759495857,ok,reverse_kurtosis_sensor_source,256,16,29,1.5,0.5,1,cast_iron,0.29
1,11,smcAC,8432,8432,9000,True,2.7021199573786974,0.835038566471237,0.30903090152910845,ok,reverse_kurtosis_sensor_source,256,16,32,1.5,0.5,1,cast_iron,0.38
1,12,smcAC,8288,8288,9000,True,2.209736211996069,1.5035754868812305,0.6804321161578066,ok,reverse_kurtosis_sensor_source,256,16,35,1.5,0.5,1,cast_iron,0.4
1,13,smcAC,8016,8016,9000,True,2.363806609458179,1.6943524700943613,0.7167898013790432,ok,reverse_kurtosis_sensor_source,256,16,38,1.5,0.5,1,cast_iron,0.43
1,14,smcAC,8144,8144,9000,True,2.103386639552391,1.1341547031246717,0.5392041015169332,ok,reverse_kurtosis_sensor_source,256,16,41,1.5,0.5,1,cast_iron,0.45
